"company_code","apply_ym","request_number","request_sub_number","request_user_id","start_date","end_date","month_kbn","days","apply_kbn","travel_kbn","departure","arrival","way_kbn","destination","amount","recipient_kbn","remark","image","registration_user","registration_datetime","update_user","update_datetime"
"000001","202302","20230301083730813000001175",1,"175","20230206","20230305","1",,"010","010",祖原,福岡タワー,"","",8550,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/175/20230301083730813000001175-30835.jpeg,"175","2023-03-01 08:39:26","175","2023-03-01 08:39:26"
"000001","202302","20230301084819538000001116",1,"116","20230201","20230228","",28,"030","050","","","",通信料,1000,"010","","","116","2023-03-01 08:49:24","116","2023-03-01 08:49:24"
"000001","202302","20230301091952160000001202",1,"202","20230207","20230306","1",,"010","010",照葉小中学校,福岡タワー,"","",23850,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/202/20230301091952160000001202-4857.jpeg,"202","2023-03-01 09:22:54","202","2023-03-01 09:22:54"
"000001","202302","20230301092931941000001219",1,"219","20230206","20230305","1",,"010","010",唐人町,福岡タワー,"","",8550,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/219/20230301092931941000001219-24465.jpeg,"219","2023-03-01 09:36:03","219","2023-03-01 09:36:03"
"000001","202302","20230301144412213000001161",1,"161","20230207","20230306","1",,"010","011",千鳥駅,篠栗駅,"","",17090,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/161/20230301144412213000001161-8013.jpeg,"161","2023-03-01 14:48:12","161","2023-03-01 14:48:12"
"000001","202302","20230301144412213000001161",2,"161","20230207","20230306","",28,"020","011",吉塚駅,博多駅,"010","",3740,"010",自社出社分11日,"","161","2023-03-01 14:48:12","161","2023-03-01 14:48:12"
"000001","202302","20230301144412213000001161",3,"161","20230207","20230306","",28,"020","010",博多駅,福岡タワー南口,"010","",5280,"010",自社出社分11日,"","161","2023-03-01 14:48:12","161","2023-03-01 14:48:12"
"000001","202302","20230301184152525000001186",1,"186","20230126","20230225","1",,"010","010",一番田,空港国内線南,"","",16650,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/186/20230301184152525000001186-44294.png,"186","2023-03-01 18:47:09","186","2023-03-01 18:47:09"
"000001","202302","20230301184152525000001186",2,"186","20230126","20230225","1",,"010","012",西新,福岡空港,"","",11850,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/186/20230301184152525000001186-60655.png,"186","2023-03-01 18:47:09","186","2023-03-01 18:47:09"
"000001","202302","20230301184152525000001186",3,"186","20230126","20230225","1",,"010","010",西新,福岡タワー,"","",8550,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/186/20230301184152525000001186-84680.png,"186","2023-03-01 18:47:09","186","2023-03-01 18:47:09"
"000001","202302","20230301184639728000001198",1,"198","20230301","20230331","1",,"010","011",南福岡駅,博多駅,"","",6820,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/198/20230301184639728000001198-82202.jpeg,"198","2023-03-03 14:09:05","198","2023-03-03 14:09:05"
"000001","202302","20230301184639728000001198",2,"198","20230301","20230331","1",,"010","010",博多バスターミナル,医師会館前,"","",10800,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/198/20230301184639728000001198-53157.jpeg,"198","2023-03-03 14:09:05","198","2023-03-03 14:09:05"
"000001","202302","20230302115008353000001228",1,"228","20230206","20230305","1",,"010","010",火の見下,福岡タワー,"","",22050,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/228/20230302115008353000001228-55958.png,"228","2023-03-02 11:55:08","228","2023-03-02 11:55:08"
"000001","202302","20230306090545171000001182",1,"182","20230216","20230315","1",,"010","010",南薬院,福岡タワー,"","",10800,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/182/20230306090545171000001182-879.png,"182","2023-03-06 09:07:26","182","2023-03-06 09:07:26"
"000001","202302","20230314102724403000001110",1,"110","20230219","20230318","1",,"010","010",照葉北小学校,福岡タワー,"","",27000,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/110/20230314102724403000001110-36126.jpeg,"110","2023-03-14 10:51:41","110","2023-03-14 10:51:41"
"000001","202302","20230314170858453000001110",1,"110","20230220","20230220","",1,"030","050","","","",健康診断費用,11971,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/110/20230314170858453000001110-88968.jpeg,"110","2023-03-14 17:11:44","110","2023-03-14 17:11:44"
"000001","202302","20231106163111117000001207",1,"207","20221007","20221007","",1,"030","050","","","",健康診断,3300,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/207/20231106163111117000001207-88459.png,"207","2023-11-06 16:35:27","207","2023-11-06 16:35:27"
"000001","202303","20230323165813612000001230",1,"230","20230325","20230424","1",,"010","010",室見駅,福岡タワー南口,"","",8100,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/230/20230323165813612000001230-60527.png,"230","2023-03-23 17:01:56","230","2023-03-23 17:01:56"
"000001","202303","20230330075428297000001226",1,"226","20230328","20230331","",4,"020","011",篠栗駅,博多駅,"010","",1680,"010","260円×往復×3日（28、29、31）","","226","2023-03-30 07:57:52","226","2023-03-30 07:57:52"
"000001","202303","20230331182740570000001121",1,"121","20230304","20230403","1",,"010","010",長住一丁目,福岡タワー,"","",18000,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/121/20230331182740570000001121-84883.jpeg,"121","2023-03-31 18:28:55","121","2023-03-31 18:28:55"
"000001","202303","20230401210500839000001234",1,"234","20230306","20230306","",1,"020","011",桜街道,鹿島田,"010","",1652,"020","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/234/20230401210500839000001234-66003.png,"234","2023-04-01 21:19:40","234","2023-04-01 21:19:40"
"000001","202303","20230401210500839000001234",2,"234","20230309","20230309","",1,"020","011",桜街道,鹿島田,"010","",1652,"020","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/234/20230401210500839000001234-33369.png,"234","2023-04-01 21:19:40","234","2023-04-01 21:19:40"
"000001","202303","20230401210500839000001234",3,"234","20230303","20230303","",1,"020","011",桜街道,鹿島田,"010","",1652,"020","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/234/20230401210500839000001234-28009.png,"234","2023-04-01 21:19:40","234","2023-04-01 21:19:40"
"000001","202303","20230401210500839000001234",4,"234","20230313","20230313","",1,"020","011",桜街道,鹿島田,"010","",1652,"020","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/234/20230401210500839000001234-69905.png,"234","2023-04-01 21:19:40","234","2023-04-01 21:19:40"
"000001","202303","20230401210500839000001234",5,"234","20230317","20230317","",1,"020","011",桜街道,鹿島田,"010","",1652,"020","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/234/20230401210500839000001234-65180.png,"234","2023-04-01 21:19:40","234","2023-04-01 21:19:40"
"000001","202303","20230401210500839000001234",6,"234","20230323","20230323","",1,"020","011",桜街道,鹿島田,"010","",1672,"020","3/18より運賃が値上がりしております。",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/234/20230401210500839000001234-6740.png,"234","2023-04-01 21:19:40","234","2023-04-01 21:19:40"
"000001","202303","20230401210500839000001234",7,"234","20230331","20230331","",1,"020","011",桜街道,鹿島田,"010","",1672,"020","3/18より運賃が値上がりしております。",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/234/20230401210500839000001234-12780.png,"234","2023-04-01 21:19:40","234","2023-04-01 21:19:40"
"000001","202303","20230402100932996000001110",1,"110","20230319","20230418","1",,"010","010",照葉北小学校,福岡タワー,"","",27000,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/110/20230402100932996000001110-99821.png,"110","2023-04-10 10:48:58","110","2023-04-10 10:48:58"
"000001","202303","20230402100932996000001110",2,"110","20230301","20230301","",1,"020","010",照葉北小学校前,天神郵便局前,"020","",440,"010","","","110","2023-04-10 10:48:58","110","2023-04-10 10:48:58"
"000001","202303","20230402100932996000001110",3,"110","20230301","20230301","",1,"020","012",天神,福岡空港,"020","",260,"010","","","110","2023-04-10 10:48:58","110","2023-04-10 10:48:58"
"000001","202303","20230402100932996000001110",4,"110","20230301","20230301","",1,"020","011",羽田空港,浜松町駅,"020","",492,"010","","","110","2023-04-10 10:48:58","110","2023-04-10 10:48:58"
"000001","202303","20230402100932996000001110",5,"110","20230301","20230301","",1,"020","011",浜松町駅,大塚駅,"020","",198,"010","","","110","2023-04-10 10:48:58","110","2023-04-10 10:48:58"
"000001","202303","20230402100932996000001110",6,"110","20230301","20230301","",1,"020","011",巣鴨駅,日比谷駅,"020","",220,"010","","","110","2023-04-10 10:48:58","110","2023-04-10 10:48:58"
"000001","202303","20230402100932996000001110",7,"110","20230301","20230301","",1,"020","012",有楽町駅,豊洲駅,"020","",87,"010","","","110","2023-04-10 10:48:58","110","2023-04-10 10:48:58"
"000001","202303","20230402100932996000001110",8,"110","20230301","20230301","",1,"020","012",豊洲駅,有明駅,"020","",251,"010","","","110","2023-04-10 10:48:58","110","2023-04-10 10:48:58"
"000001","202303","20230402100932996000001110",9,"110","20230303","20230303","",1,"020","011",有明駅,新橋駅,"020","",388,"010","","","110","2023-04-10 10:48:58","110","2023-04-10 10:48:58"
"000001","202303","20230402100932996000001110",10,"110","20230303","20230303","",1,"020","011",新橋駅,虎ノ門駅,"020","",168,"010","","","110","2023-04-10 10:48:58","110","2023-04-10 10:48:58"
"000001","202303","20230402100932996000001110",11,"110","20230303","20230303","",1,"020","011",虎ノ門駅,上野広小駅,"020","",199,"010","","","110","2023-04-10 10:48:58","110","2023-04-10 10:48:58"
"000001","202303","20230402100932996000001110",12,"110","20230303","20230303","",1,"020","011",虎ノ門駅,渋谷駅,"020","",168,"010","","","110","2023-04-10 10:48:58","110","2023-04-10 10:48:58"
"000001","202303","20230402100932996000001110",13,"110","20230303","20230303","",1,"020","011",渋谷駅,品川駅,"020","",168,"010","","","110","2023-04-10 10:48:58","110","2023-04-10 10:48:58"
"000001","202303","20230402100932996000001110",14,"110","20230303","20230303","",1,"020","011",品川駅,羽田空港,"020","",292,"010","","","110","2023-04-10 10:48:58","110","2023-04-10 10:48:58"
"000001","202303","20230402100932996000001110",15,"110","20230303","20230303","",1,"020","012",福岡空港,天神,"020","",260,"010","","","110","2023-04-10 10:48:58","110","2023-04-10 10:48:58"
"000001","202303","20230402100932996000001110",16,"110","20230303","20230303","",1,"020","010",天神郵便局前,照葉北小学校前,"020","",440,"010","","","110","2023-04-10 10:48:58","110","2023-04-10 10:48:58"
"000001","202303","20230402100932996000001110",17,"110","20230301","20230303","",3,"030","050","","","",出張手当,4500,"010","３日分","","110","2023-04-10 10:48:58","110","2023-04-10 10:48:58"
"000001","202303","20230402184246579000001212",1,"212","20230314","20230413","1",,"010","011",奈多,博多,"","",8440,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/212/20230402184246579000001212-96942.jpeg,"212","2023-04-02 18:44:29","212","2023-04-02 18:44:29"
"000001","202303","20230402184246579000001212",2,"212","20230315","20230414","1",,"010","010",博多,福岡タワー,"","",10800,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/212/20230402184246579000001212-10594.jpeg,"212","2023-04-02 18:44:29","212","2023-04-02 18:44:29"
"000001","202303","20230403090329180000001122",1,"122","20230201","20230228","",28,"030","050","","","",笹栗現場WIFI使用料金,1080,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/122/20230403090329180000001122-13331.png,"122","2023-04-03 09:06:39","122","2023-04-03 09:06:39"
"000001","202303","20230403090812838000001186",1,"186","20230226","20230325","1",,"010","010",一番田,空港国内線南,"","",16650,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/186/20230403090812838000001186-83014.png,"186","2023-04-03 09:28:12","186","2023-04-03 09:28:12"
"000001","202303","20230403090812838000001186",2,"186","20230226","20230325","1",,"010","012",西新,福岡空港,"","",11850,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/186/20230403090812838000001186-11822.png,"186","2023-04-03 09:28:12","186","2023-04-03 09:28:12"
"000001","202303","20230403090812838000001186",3,"186","20230226","20230325","1",,"010","010",西新,福岡タワー,"","",8550,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/186/20230403090812838000001186-18562.png,"186","2023-04-03 09:28:12","186","2023-04-03 09:28:12"
"000001","202303","20230403090812838000001186",4,"186","20230327","20230331","",5,"030","050","","","",交通費実費（一番田～福岡空港）,3700,"010","\370*5日*往復=\3,700
４月テレワークによる定期解約のため",,"186","2023-04-03 09:28:12","186","2023-04-03 09:28:12"
"000001","202303","20230403090812838000001186",5,"186","20230327","20230331","",5,"030","050","","","",交通費実費（空港～西新）,3000,"010","\300*5日*往復=3,000",,"186","2023-04-03 09:28:12","186","2023-04-03 09:28:12"
"000001","202303","20230403090812838000001186",6,"186","20230327","20230331","",5,"030","050","","","",交通費実費（西新～福岡タワー）,1900,"010","\190*5日*往復=\1,900",,"186","2023-04-03 09:28:12","186","2023-04-03 09:28:12"
"000001","202303","20230403091156933000001214",1,"214","20230302","20230401","1",,"010","010",城西橋,福岡タワー,"","",8550,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/214/20230403091156933000001214-80559.jpeg,"214","2023-04-03 09:17:36","214","2023-04-03 09:17:36"
"000001","202303","20230403091257469000001175",1,"175","20230306","20230405","1",,"010","010",祖原,福岡タワー,"","",8550,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/175/20230403091257469000001175-54049.jpeg,"175","2023-04-03 09:15:03","175","2023-04-03 09:15:03"
"000001","202303","20230403092651916000001219",1,"219","20230306","20230405","1",,"010","010",唐人町,福岡タワー,"","",8550,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/219/20230403092651916000001219-36089.jpeg,"219","2023-04-03 09:28:09","219","2023-04-03 09:28:09"
"000001","202303","20230403112229505000001198",1,"198","20230403","20230502","1",,"010","011",南福岡駅,博多駅,"","",6820,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/198/20230403112229505000001198-31299.jpeg,"198","2023-04-03 11:27:59","198","2023-04-03 11:27:59"
"000001","202303","20230403112229505000001198",2,"198","20230403","20230502","1",,"010","010",博多バスターミナル,医師会館前,"","",10800,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/198/20230403112229505000001198-98937.jpeg,"198","2023-04-03 11:27:59","198","2023-04-03 11:27:59"
"000001","202303","20230403114313300000001161",1,"161","20230308","20230407","1",,"010","011",千鳥駅,篠栗駅,"","",17090,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/161/20230403114313300000001161-5061.jpeg,"161","2023-04-03 11:56:41","161","2023-04-03 11:56:41"
"000001","202303","20230403114313300000001161",2,"161","20230308","20230407","",31,"020","011",吉塚駅,博多駅,"010","",4760,"010",※自社9日分,"","161","2023-04-03 11:56:41","161","2023-04-03 11:56:41"
"000001","202303","20230403114313300000001161",3,"161","20230308","20230407","",31,"020","010",博多駅,福岡タワー南口,"010","",6720,"010",※自社9日分,"","161","2023-04-03 11:56:41","161","2023-04-03 11:56:41"
"000001","202303","20230403114750575000001116",1,"116","20230301","20230331","",31,"030","050","","","",携帯料金,1000,"010","",,"116","2023-04-03 11:48:51","116","2023-04-03 11:48:51"
"000001","202303","20230403130403527000001147",1,"147","20230301","20230331","1",,"010","010",西新,福岡タワー,"","",8550,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/147/20230403130403527000001147-7564.jpeg,"147","2023-04-03 13:05:23","147","2023-04-03 13:05:23"
"000001","202303","20230403144947125000001228",1,"228","20230306","20230405","1",,"010","010",火の見下,福岡タワー,"","",22050,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/228/20230403144947125000001228-34012.png,"228","2023-04-03 14:51:20","228","2023-04-03 14:51:20"
"000001","202303","20230404180002033000001182",1,"182","20230316","20230415","1",,"010","010",南薬院,福岡タワー,"","",10800,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/182/20230404180002033000001182-97410.png,"182","2023-04-04 18:09:15","182","2023-04-04 18:09:15"
"000001","202303","20230405032217734000001177",1,"177","20230401","20230401","",1,"020","021",岡山,博多,"020","",12100,"010","","","177","2023-04-05 03:25:21","177","2023-04-05 03:25:21"
"000001","202303","20230405032217734000001177",2,"177","20230331","20230331","",1,"030","050","","","",引っ越し,30000,"010","","","177","2023-04-05 03:25:21","177","2023-04-05 03:25:21"
"000001","202304","20230403173357619000001240",1,"240","20230403","20230502","1",,"010","010",城南区役所北,福岡タワー,"","",11250,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/240/20230403173357619000001240-82858.jpeg,"240","2023-04-28 14:32:37","240","2023-04-28 14:32:37"
"000001","202304","20230404091739688000001147",1,"147","20230401","20230430","1",,"010","010",西新,福岡タワー,"","",8550,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/147/20230404091739688000001147-24913.jpeg,"147","2023-04-28 09:11:55","147","2023-04-28 09:11:55"
"000001","202304","20230420141238587000001230",1,"230","20230425","20230524","1",,"010","010",室見駅,福岡タワー,"","",8100,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/230/20230420141238587000001230-27758.png,"230","2023-04-20 14:14:19","230","2023-04-20 14:14:19"
"000001","202304","20230427170122407000001161",1,"161","20230414","20230513","1",,"010","011",千鳥駅,西新駅,"","",21650,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/161/20230427170122407000001161-59074.jpeg,"161","2023-04-27 17:03:16","161","2023-04-27 17:03:16"
"000001","202304","20230427190640534000001198",1,"198","20230403","20230502","1",,"010","011",南福岡駅,博多駅,"","",6820,"010",先月の精算申請を今月買った定期で行っていたため、同じ期間で申請,/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/198/20230427190640534000001198-46028.jpeg,"198","2023-04-27 19:23:50","198","2023-04-27 19:23:50"
"000001","202304","20230427190640534000001198",2,"198","20230403","20230502","1",,"010","010",博多バスターミナル,医師会館前,"","",10800,"010",先月の精算申請を今月買った定期で行っていたため、同じ期間で申請,/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/198/20230427190640534000001198-59182.jpeg,"198","2023-04-27 19:23:50","198","2023-04-27 19:23:50"
"000001","202304","20230428084118203000001121",1,"121","20230404","20230503","1",,"010","010",長住一丁目,福岡タワー,"","",18000,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/121/20230428084118203000001121-54034.jpeg,"121","2023-04-28 08:42:19","121","2023-04-28 08:42:19"
"000001","202304","20230428091716550000001238",1,"238","20230403","20230428","",26,"030","050","","","",交通費（４回往復）,1600,"010","乗車：城西橋(福岡県)
下車：福岡タワー南口
乗車日：4/5、4/6、4/14、4/25",,"238","2023-04-28 09:21:24","238","2023-04-28 09:21:24"
"000001","202304","20230428113957832000001212",1,"212","20230414","20230513","1",,"010","011",奈多,博多,"","",8440,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/212/20230428113957832000001212-47443.png,"212","2023-04-28 11:41:51","212","2023-04-28 11:41:51"
"000001","202304","20230428113957832000001212",2,"212","20230415","20230514","1",,"010","010",博多,福岡タワー,"","",10800,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/212/20230428113957832000001212-16260.png,"212","2023-04-28 11:41:51","212","2023-04-28 11:41:51"
"000001","202304","20230428114300029000001214",1,"214","20230402","20230501","1",,"010","010",城西橋,福岡タワー,"","",8550,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/214/20230428114300029000001214-80095.jpeg,"214","2023-04-28 11:45:04","214","2023-04-28 11:45:04"
"000001","202304","20230428114417399000001122",1,"122","20230301","20230331","",31,"030","050","","","",笹栗現場WIFI使用料金,1080,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/122/20230428114417399000001122-47329.png,"122","2023-04-28 11:46:30","122","2023-04-28 11:46:30"
"000001","202304","20230428114823785000001228",1,"228","20230406","20230505","1",,"010","010",火の見下,福岡タワー,"","",22050,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/228/20230428114823785000001228-12090.png,"228","2023-04-28 11:52:54","228","2023-04-28 11:52:54"
"000001","202304","20230428114823785000001228",2,"228","20230418","20230418","",1,"020","020",福岡タワー,自宅,"020","",4850,"010",富士通対応で終電がなくなったためタクシーで帰りました,/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/228/20230428114823785000001228-85233.png,"228","2023-04-28 11:52:54","228","2023-04-28 11:52:54"
"000001","202304","20230428125421142000001116",1,"116","20230403","20230502","1",,"010","010",伊崎,福岡タワー,"","",8550,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/116/20230428125421142000001116-94151.png,"116","2023-05-02 18:25:45","116","2023-05-02 18:25:45"
"000001","202304","20230428125421142000001116",2,"116","20230403","20230502","1",,"010","012",博多,唐人町,"","",10220,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/116/20230428125421142000001116-85700.png,"116","2023-05-02 18:25:45","116","2023-05-02 18:25:45"
"000001","202304","20230428125421142000001116",3,"116","20230403","20230502","1",,"010","011",香椎神宮,博多,"","",6890,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/116/20230428125421142000001116-40694.png,"116","2023-05-02 18:25:45","116","2023-05-02 18:25:45"
"000001","202304","20230428141046441000001202",1,"202","20230404","20230503","1",,"010","010",照葉小中学校,福岡タワー,"","",23850,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/202/20230428141046441000001202-15983.jpeg,"202","2023-04-28 14:38:30","202","2023-04-28 14:38:30"
"000001","202304","20230428150858047000001175",1,"175","20230406","20230505","1",,"010","010",祖原,福岡タワー,"","",8550,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/175/20230428150858047000001175-34142.jpeg,"175","2023-04-28 15:11:51","175","2023-04-28 15:11:51"
"000001","202304","20230501090941038000001186",1,"186","20230406","20230407","",2,"030","050","","","",交通費実費（一番田～福岡空港）,1480,"010","\370*2日*往復=\1,480
４月テレワークによる定期解約のため",,"186","2023-05-01 09:49:05","186","2023-05-01 09:49:05"
"000001","202304","20230501090941038000001186",2,"186","20230406","20230407","",2,"030","050","","","",交通費実費（空港～西新）,1200,"010","\300*5日*往復=1,200",,"186","2023-05-01 09:49:05","186","2023-05-01 09:49:05"
"000001","202304","20230501090941038000001186",3,"186","20230406","20230407","",2,"030","050","","","",交通費実費（西新～福岡タワー）,380,"010","\190*2日*片道=\380
（行は健康のため歩き）",,"186","2023-05-01 09:49:05","186","2023-05-01 09:49:05"
"000001","202304","20230501090941038000001186",4,"186","20230414","20230414","",1,"030","050","","","",交通費実費（一番田～福岡空港）,740,"010",\370*1日*往復=\740,,"186","2023-05-01 09:49:05","186","2023-05-01 09:49:05"
"000001","202304","20230501090941038000001186",5,"186","20230414","20230414","",1,"030","050","","","",交通費実費（空港～西新）,600,"010",\300*1日*往復=\600,,"186","2023-05-01 09:49:05","186","2023-05-01 09:49:05"
"000001","202304","20230501090941038000001186",6,"186","20230414","20230414","",1,"030","050","","","",交通費実費（西新～福岡タワー）,380,"010",\190*1日*往復=\380,,"186","2023-05-01 09:49:05","186","2023-05-01 09:49:05"
"000001","202304","20230501090941038000001186",7,"186","20230418","20230418","",1,"030","050","","","",交通費実費（一番田～福岡空港）,370,"010",\370*1日*片道=\370,,"186","2023-05-01 09:49:05","186","2023-05-01 09:49:05"
"000001","202304","20230501090941038000001186",8,"186","20230418","20230418","",1,"030","050","","","",交通費実費（空港～西新）,300,"010",\300*1日*片道=\300,,"186","2023-05-01 09:49:05","186","2023-05-01 09:49:05"
"000001","202304","20230501090941038000001186",9,"186","20230418","20230418","",1,"030","050","","","",福岡タワー～博多駅筑紫口付近,3540,"010","懇親会の為のタクシー移動
（小坂・岳）",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/186/20230501090941038000001186-21996.png,"186","2023-05-01 09:49:05","186","2023-05-01 09:49:05"
"000001","202304","20230501090941038000001186",10,"186","20230420","20230421","",2,"030","050","","","",交通費実費（一番田～福岡空港）,1480,"010","\370*2日*往復=\1,480",,"186","2023-05-01 09:49:05","186","2023-05-01 09:49:05"
"000001","202304","20230501090941038000001186",11,"186","20230420","20230421","",2,"030","050","","","",交通費実費（空港～西新）,1200,"010","\300*5日*往復=1,200",,"186","2023-05-01 09:49:05","186","2023-05-01 09:49:05"
"000001","202304","20230501090941038000001186",12,"186","20230420","20230421","",2,"030","050","","","",交通費実費（西新～福岡タワー）,380,"010","\190*2日*片道=\380
（行は健康のため歩き）",,"186","2023-05-01 09:49:05","186","2023-05-01 09:49:05"
"000001","202304","20230501090941038000001186",13,"186","20230427","20230428","",2,"030","050","","","",交通費実費（一番田～福岡空港）,1480,"010","\370*2日*往復=\1,480",,"186","2023-05-01 09:49:05","186","2023-05-01 09:49:05"
"000001","202304","20230501090941038000001186",14,"186","20230427","20230428","",2,"030","050","","","",交通費実費（空港～西新）,1200,"010","\300*5日*往復=1,200",,"186","2023-05-01 09:49:05","186","2023-05-01 09:49:05"
"000001","202304","20230501090941038000001186",15,"186","20230427","20230428","",2,"030","050","","","",交通費実費（西新～福岡タワー）,380,"010","\190*2日*片道=\380
（行は健康のため歩き）",,"186","2023-05-01 09:49:05","186","2023-05-01 09:49:05"
"000001","202304","20230501092944595000001182",1,"182","20230416","20230515","1",,"010","010",南薬院,福岡タワー,"","",10800,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/182/20230501092944595000001182-30662.png,"182","2023-05-01 09:33:27","182","2023-05-01 09:33:27"
"000001","202304","20230501094837314000001219",1,"219","20230406","20230505","1",,"010","010",唐人町,福岡タワー,"","",8550,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/219/20230501094837314000001219-85396.jpeg,"219","2023-05-01 09:50:35","219","2023-05-01 09:50:35"
"000001","202304","20230501193934700000001234",1,"234","20230403","20230406","",4,"020","011",桜街道,京王堀之内,"010","",4272,"020","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/234/20230501193934700000001234-60609.png,"234","2023-05-01 19:53:10","234","2023-05-01 19:53:10"
"000001","202304","20230501193934700000001234",2,"234","20230407","20230407","",1,"020","011",桜街道,鹿島田,"010","",1672,"020","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/234/20230501193934700000001234-98258.png,"234","2023-05-01 19:53:10","234","2023-05-01 19:53:10"
"000001","202304","20230501193934700000001234",3,"234","20230413","20230413","",1,"020","011",桜街道,鹿島田,"010","",1672,"020","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/234/20230501193934700000001234-4039.png,"234","2023-05-01 19:53:10","234","2023-05-01 19:53:10"
"000001","202304","20230501193934700000001234",4,"234","20230421","20230421","",1,"020","011",桜街道,鹿島田,"010","",1672,"020","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/234/20230501193934700000001234-249.png,"234","2023-05-01 19:53:10","234","2023-05-01 19:53:10"
"000001","202304","20230508074950040000001177",1,"177","20230406","20230505","1",,"010","010",藤崎,医師会館ソフトリサーチパーク前,"","",7650,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/177/20230508074950040000001177-51686.jpeg,"177","2023-05-08 07:56:20","177","2023-05-08 07:56:20"
"000001","202304","20230514175607455000001110",1,"110","20230419","20230518","1",,"010","010",照葉北小学校,福岡タワー,"","",27000,"010","",/home/leadingwin_oa/static/user/lw/upload/transportationexpenses/110/20230514175607455000001110-6075.png,"110","2023-05-14 18:22:52","110","2023-05-14 18:22:52"
"000001","202304","20230514175607455000001110",2,"110","20230418","20230418","",1,"020","010",照葉北小学校前,天神郵便局前,"020","",440,"010","",,"110","2023-05-14 18:22:52","110","2023-05-14 18:22:52"
